,Close-Close Change,Volume,Annualised 30D Volatility,Future 1D,Future 3D,Future 5D,Future 10D,1D increase,3D increase,5D increase,10D increase
2019-09-18,1.0003426822370831,3435540000,0.17397011257767936,1.000019955233759,0.9950278209217324,0.9927296431671616,0.9603822092439298,True,False,False,False
2019-09-19,1.000019955233759,3251290000,0.1740099715329979,0.9951044136770444,0.9866335859837233,0.9902986241140884,0.9680190502163443,False,False,False,False
2019-09-20,0.9951044136770444,6094740000,0.16692097425635105,0.9999030771338906,0.9975936391862489,0.9898799159110583,0.9866112758057136,False,False,False,False
2019-09-23,0.9999030771338906,3186590000,0.16551459382901482,0.9915836057464116,0.9952670316667668,0.9949728923918202,0.9822881361597448,False,False,False,False
2019-09-24,0.9915836057464116,3868160000,0.16318182255140967,1.0061585653610194,0.9983786152497812,0.9911177779275943,0.9752106788916612,True,False,False,False
2019-09-25,1.0061585653610194,3318870000,0.15843657941854514,0.9975710834977738,0.9972762632878486,0.9674156663439284,0.9780660464274833,False,False,False,False
2019-09-26,0.9975710834977738,3077240000,0.1309848081511477,0.9946836735379264,0.9874497081561788,0.9775021661595508,0.9867377301334632,False,False,False,False
2019-09-27,0.9946836735379264,3243650000,0.13247371900640012,1.0050476232278454,0.9749543350473873,0.9966979427981056,1.0028631334429523,True,False,False,True
2019-09-30,1.0050476232278454,3247610000,0.1271063451131127,0.987741623386658,0.9777911406437918,0.9872511539469356,0.9964424168721493,False,False,False,False
2019-10-01,0.987741623386658,3558040000,0.12827159282927073,0.9820967604795512,1.0039996598928664,0.9839503443584733,1.0188521384236038,False,True,False,True
2019-10-02,0.9820967604795512,3912520000,0.1367621356688327,1.0079719906774114,1.0177240001246708,1.0110091044150702,1.0353510342463146,True,True,True,True
2019-10-03,1.0079719906774114,3503640000,0.1366184044547637,1.0142168533960003,0.9939635061825106,1.009448126350653,1.0300003779250546,True,False,True,True
2019-10-04,1.0142168533960003,2990830000,0.1427832221428774,0.9955216953872108,0.9889532894536268,1.0061856159023854,1.0115819390855723,False,False,True,True
2019-10-07,0.9955216953872108,2940140000,0.12016698374895668,0.9844391739457397,0.999775417773982,1.0093099540967545,1.0231149554748726,False,False,True,True
2019-10-08,0.9844391739457397,3356450000,0.12566743891485302,1.0091045467428952,1.0266880050880383,1.0354710928912638,1.035578245871154,True,True,True,True
2019-10-09,1.0091045467428952,2726820000,0.12781555696936436,1.0064157018565458,1.0160135644310475,1.0240768651092693,1.0291566760293214,True,True,True,True
2019-10-10,1.0064157018565458,3217250000,0.12776373631775909,1.0109389305442578,1.019587288513442,1.020359888772791,1.0245598390813206,True,True,True,True
2019-10-11,1.0109389305442578,3580460000,0.12642057068322682,0.9986129207109118,1.0065381261636148,1.0053631488046542,1.0176010935032846,False,True,True,True
2019-10-14,0.9986129207109118,2557020000,0.1265441128635531,1.0099556664362894,1.010720968258517,1.0136776629637745,1.0247020548522499,True,True,True,True
2019-10-15,1.0099556664362894,3340740000,0.1274292698942426,0.9980004539870748,0.9968354430379747,1.0001034823479145,1.0137564759920954,False,False,True,True
2019-10-16,0.9980004539870748,3222570000,0.12424255816371695,1.0027628282530965,1.0056962427542653,1.0049603805076779,1.0190922804705502,True,True,True,True
2019-10-17,1.0027628282530965,3115960000,0.1187882333232834,0.996080655114328,0.9993462199169432,1.0041161460331225,1.0132123617805502,False,False,True,True
2019-10-18,0.996080655114328,3264290000,0.11938595781651462,1.006871609403255,1.0061348871475455,1.0121726609068384,1.0270276605719648,True,True,True,True
2019-10-21,1.006871609403255,3271620000,0.12097827145682648,0.996431327160494,1.0011873403575993,1.0108756385696047,1.0237966954022995,False,True,True,True
2019-10-22,0.996431327160494,3523890000,0.12150858145358635,1.0028471390091422,1.0088651831281148,1.013651580946532,1.0262450809248365,True,True,True,True
2019-10-23,1.0028471390091422,3392870000,0.11996369996058664,1.001920439870595,1.0116158321462332,1.014062146366142,1.0240504306844354,True,True,True,True
2019-10-24,1.001920439870595,3692600000,0.1198005233097525,1.0040726973148768,1.0088363579588677,1.009058927877381,1.024878001787203,True,True,True,True
2019-10-25,1.0040726973148768,3370370000,0.12034163899270098,1.0055813799606292,1.0080131015202394,1.0146763494400421,1.0233346015781368,True,True,True,True
2019-10-28,1.0055813799606292,3521230000,0.12089561710881452,0.9991676043455658,0.999388041139428,1.0127820439425943,1.0156575925670024,False,False,True,True
2019-10-29,0.9991676043455658,3589930000,0.12078622841091664,1.003253328240404,1.009885112730458,1.0124238941812183,1.0180941687054845,True,True,True,True
2019-10-30,1.003253328240404,3776030000,0.12107428422175405,0.9969771265963628,1.0103388178300299,1.009849775335847,1.015514791073825,False,True,True,True
2019-10-31,0.9969771265963628,4139280000,0.121492862689128,1.0096623605788857,1.012200582046116,1.0156770565848903,1.0194465294512698,True,True,True,True
2019-11-01,1.0096623605788857,3930200000,0.12332510527564565,1.0037040539174609,1.003218222901878,1.008533018575699,1.0174605710633824,True,True,True,True
2019-11-04,1.0037040539174609,4146850000,0.1235624709940258,0.9988142690537216,1.0022447673530905,1.0028392571151974,1.0142157770435987,False,True,True,True
2019-11-05,0.9988142690537216,4486130000,0.1205242581338146,1.0007025258405915,1.0060039939895005,1.0056006921180498,1.0148180913413685,True,True,True,True
2019-11-06,1.0007025258405915,4458190000,0.11961580810243118,1.002730126950903,1.0033249046080641,1.0056097608538794,1.0102964787862636,True,True,True,True
2019-11-07,1.002730126950903,4144640000,0.11925009010816873,1.002560628553277,1.0021587071094715,1.0037112907512686,1.0059510304098946,True,True,True,True
2019-11-08,1.002560628553277,3499150000,0.11767846887492718,0.9980375547997468,1.0003103702458391,1.0088520180532026,1.0055640332613445,False,True,True,True
2019-11-11,0.9980375547997468,3035530000,0.1175821715003688,1.0015646207819215,1.0031162840418395,1.011344310514057,1.0151052312755702,True,True,True,True
2019-11-12,1.0015646207819215,3466010000,0.11039871508012804,1.000711550403643,1.009256623887394,1.0091660629269301,1.0157446698406123,True,True,True,True
2019-11-13,1.000711550403643,3509280000,0.09357613650543226,1.0008370932502488,1.0090464247391762,1.0046605732311156,1.0192596087962664,True,True,True,True
2019-11-14,1.0008370932502488,3276070000,0.0921053572131781,1.0076954624866388,1.0076050416097502,1.0022314580689333,1.0143220210357713,True,True,True,True
2019-11-15,1.0076954624866388,3335650000,0.08640280427472471,1.0005031309486423,0.9961544131313975,0.9967408651288591,0.9978881318779922,True,False,False,False
2019-11-18,1.0005031309486423,3436690000,0.08440764095360463,0.9994074368279612,0.994077571323786,1.0037187342850642,0.9907656236487155,False,False,True,False
2019-11-19,0.9994074368279612,3590070000,0.06655917128389079,0.9962438064470641,0.996830311071797,1.0065188546814605,0.9976219320680219,False,False,True,False
2019-11-20,0.9962438064470641,4034890000,0.06595587320031918,0.9984172226761804,1.0081004741897914,1.0145313113245784,1.0028856732915974,False,True,True,True
2019-11-21,0.9984172226761804,3720560000,0.06548247142763249,1.0021749357185663,1.0119154256107539,1.0120636434523156,1.013652152058617,True,True,True,True
2019-11-22,1.0021749357185663,3226780000,0.059553164220660586,1.0075073385439943,1.0139343919698807,1.0011510180722696,1.0082532496969732,True,True,True,True
2019-11-25,1.0075073385439943,3511530000,0.0613034999102358,1.0021955297992111,1.002342323942763,0.987094880075567,0.9996425881722213,True,True,False,False
2019-11-26,1.0021955297992111,4595590000,0.05629762356225716,1.0041744679225098,0.991514144154471,0.9911606995019934,1.0003534446524778,True,False,False,True
2019-11-27,1.0041744679225098,3033090000,0.055726134936872916,0.9959887494728296,0.9808379549915494,0.9885211644993228,1.004737397855804,False,False,False,True
2019-11-29,0.9959887494728296,1743020000,0.05810318749218293,0.9913689358098428,0.9910155429197259,1.001569573827277,1.0088571082910431,False,False,True,True
2019-12-02,0.9913689358098428,3268740000,0.06333439541466605,0.9933619579494328,1.0011432718771176,1.0070940662262715,1.0249143348951624,False,True,True,True
2019-12-03,0.9933619579494328,3653390000,0.0652735690837874,1.0063235484288118,1.0170406051985,1.0127117548170177,1.032109142635458,True,True,True,True
2019-12-04,1.0063235484288118,3695030000,0.06561342487153225,1.0015002762821417,1.00745319266503,1.009274727251699,1.0251802259088394,True,True,True,True
2019-12-05,1.0015002762821417,3355750000,0.06545043987459802,1.0091357303933048,1.00484052568943,1.0164045383537081,1.0282091338057309,True,True,True,True
2019-12-06,1.0091357303933048,3479480000,0.06932935220622811,0.9968371631737716,0.9986395033551498,1.0072761140655644,1.0239390192344975,False,False,True,True
2019-12-09,0.9968371631737716,3345990000,0.0701440870648593,0.9989030472327451,1.0103987295756325,1.0176947410043493,1.028077526499062,False,True,True,True
2019-12-10,0.9989030472327451,3343790000,0.06921502799691,1.002908201703421,1.0115817297255885,1.0191539080357026,1.0290054014020653,True,True,True,True
2019-12-11,1.002908201703421,3252540000,0.06919632235491613,1.008575166394515,1.0158580100139096,1.0157593351222134,1.0312831237287645,True,True,True,True
2019-12-12,1.008575166394515,3990690000,0.07225987993425728,1.0000725879497692,1.0075586147694382,1.0116140719630617,1.0225496043956732,True,True,True,True
2019-12-13,1.0000725879497692,3736870000,0.07119326380517366,1.0071478162080278,1.0070499873769247,1.0165425397626857,1.0165646301439024,True,True,True,True
2019-12-16,1.0071478162080278,4051790000,0.06900305820528609,1.0003352708016733,1.00436165379373,1.010202259161196,1.0123235519904745,True,True,True,True
2019-12-17,1.0003352708016733,3837540000,0.06868884210097807,0.9995677395912946,1.0089897635723502,1.009666345081628,1.0204634583338552,False,True,True,True
2019-12-18,0.9995677395912946,4014080000,0.06849353157643495,1.0044592214694434,1.0103003942164868,1.0152829396391256,1.0136972993977074,True,True,True,True
2019-12-19,1.0044592214694434,3720450000,0.06909551166423668,1.0049448269622538,1.005618696125564,1.0108099844947693,1.0127629571625116,True,True,True,True
2019-12-20,1.0049448269622538,6454270000,0.06976786053053881,1.000866131465718,1.0058021494961535,1.0000217308969892,1.0049546445135698,True,True,True,True
2019-12-23,1.000866131465718,3060610000,0.06970601176909079,0.9998045911768264,1.0049658654904916,1.0020998694172787,1.009007416230099,False,True,True,True
2019-12-24,0.9998045911768264,1296540000,0.06915298344946885,1.0051281573999962,0.9993516122827591,1.0106937438341124,1.0159211759085187,True,False,True,True
2019-12-26,1.0051281573999962,2160680000,0.06997023923032243,1.0000339515603829,0.9971820204882238,0.9984382282223893,1.0078520699649067,True,False,False,True
2019-12-27,1.0000339515603829,2428670000,0.07006995996739854,0.9942191714865958,1.0055030524502937,1.0019320868389707,1.0148486737736189,False,True,True,True
2019-12-30,0.9942191714865958,3013290000,0.073207782540694,1.0029460247292237,1.0042094937121466,1.0049328064222722,1.0192034868018713,True,True,True,True
2019-12-31,1.0029460247292237,2893810000,0.07087433278740965,1.0083787815945375,1.0047976030556092,1.0068930722611875,1.0181101777279788,True,True,True,True
2020-01-02,1.0083787815945375,3458250000,0.0738453122254439,0.9929401292263302,0.9936553248307934,1.005172122718971,1.0180978252528512,False,False,True,True
2020-01-03,0.9929401292263302,3461290000,0.07766533296719907,1.003533394129558,1.0056262268729617,1.0094285670123806,1.0292965670742078,True,True,True,True
2020-01-06,1.003533394129558,3674070000,0.07647502227990058,0.9971967914043148,1.0087546360757538,1.0128916790911437,1.0229524255455473,False,True,True,True
2020-01-07,0.9971967914043148,3420380000,0.07697690049702155,1.004902415064964,1.0087020184234423,1.0142006314137613,1.0261245899208569,True,True,True,True
2020-01-08,1.004902415064964,3720890000,0.07761332642928352,1.0066552927252883,1.0107837260417145,1.0111403144741091,1.0222837029864278,True,True,True,True
2020-01-09,1.0066552927252883,3638390000,0.0770785126966435,0.9971447766207592,1.0025803890432714,1.012859193208539,1.0063425657312126,False,True,True,True
2020-01-10,0.9971447766207592,3212970000,0.07805503601999975,1.0069762812562206,1.0073315264826135,1.0196824230174413,0.9933483393816898,True,True,True,False
2020-01-13,1.0069762812562206,3456380000,0.07935945451468378,0.9984854613412488,1.0087222828781106,1.0099326973081968,0.9963839629211743,False,True,True,False
2020-01-14,0.9984854613412488,3665130000,0.07820012091725598,1.0018701551863305,1.0141540898222745,1.011757001659991,0.9970302910314788,True,True,True,False
2020-01-15,1.0018701551863305,3716840000,0.07207445255053327,1.008366547187995,1.0095765347537007,1.0110206153911632,0.9982883844233861,True,True,True,False
2020-01-16,1.008366547187995,3535080000,0.06982455616608778,1.0038621446510352,1.0014893828708908,0.993566107193357,0.972476566339344,True,True,False,False
2020-01-17,1.0038621446510352,3698170000,0.06896299667767658,0.9973480457229352,0.9987746349433265,0.9741742300923225,0.97576299998198,False,False,False,False
2020-01-21,0.9973480457229352,4105340000,0.07039386457509625,1.0002890878375326,0.9923753082850765,0.9865845175395008,0.9930137105929613,True,False,False,False
2020-01-22,1.0002890878375326,3619850000,0.0673332454132341,1.0011409648528635,0.9764822759087829,0.9854444193572663,1.0038955369910436,True,False,False,True
2020-01-23,1.0011409648528635,3764860000,0.06569938854548853,0.9909578594754536,0.9851753399447909,0.9874065565291654,1.006086229604816,False,False,False,True
2020-01-24,0.9909578594754536,3707130000,0.07259275776479625,0.984269315150798,0.9933029279586828,0.9787738926465728,1.009783126534303,False,False,False,True
2020-01-27,0.984269315150798,3823100000,0.08830162967843601,1.0100535511140296,1.0123411116557686,1.0016308888498384,1.0334378458702134,True,True,True,True
2020-01-28,1.0100535511140296,3526720000,0.08948797199260804,0.9991331526383904,0.984518838668718,1.006516616609284,1.024879129734085,False,False,True,True
2020-01-29,0.9991331526383904,3584500000,0.08962573644339324,1.0031343557157697,0.9925215372395677,1.0187236512494653,1.0323975071790792,True,False,True,True
2020-01-30,1.0031343557157697,3787250000,0.0880121386529683,0.9822941473843212,1.004242217525566,1.0189179147658403,1.0274937112855769,False,True,True,True
2020-01-31,0.9822941473843212,4527830000,0.1033323096097478,1.0072546442124062,1.0338457054986478,1.0316817133361438,1.047942657307968,True,True,True,True
2020-02-03,1.0072546442124062,3757910000,0.10520272246735964,1.014980362705145,1.0298129840069927,1.031755167871169,1.03735702941285,True,True,True,True
2020-02-04,1.014980362705145,3995320000,0.1126921159625666,1.011250640619361,1.0091339432737236,1.0182436264059502,1.026855976637483,True,True,True,True
2020-02-05,1.011250640619361,4117730000,0.11605640973444173,1.00332564646189,1.0052178763243358,1.0134225370274292,1.0115572961804542,True,True,True,True
2020-02-06,1.00332564646189,3868370000,0.11621731441031137,0.9945991667114992,1.0035776410881763,1.0084165725182164,0.9975999617428515,False,True,True,False
2020-02-07,0.9945991667114992,3730650000,0.11775384925232138,1.0073263595685922,1.01554822986378,1.0157615898019958,0.9694023818181269,True,True,True,False
2020-02-10,1.0073263595685922,3450350000,0.11857852652689595,1.0016884988171555,1.0065183214054512,1.0054294484933277,0.9332118171051492,True,True,True,False
2020-02-11,1.0016884988171555,3760550000,0.11853867304475466,1.0064626610081155,1.0066741121286575,1.008458044821681,0.9281185317548952,True,True,True,False
2020-02-12,1.0064626610081155,3926380000,0.11756482192286105,0.9983695571764636,0.9972894997706727,0.9981594638180771,0.8814333693352471,False,False,False,False
2020-02-13,0.9983695571764636,3498240000,0.11786599488126813,1.001843541971701,1.0036189143849625,0.9892736681743007,0.8755994475301873,True,True,False,False
2020-02-14,1.001843541971701,3398040000,0.11604657465266972,0.9970800198807156,0.9979498011928429,0.9543601486320172,0.9142259538010032,False,False,False,False
2020-02-18,0.9970800198807156,3746720000,0.11407242716264154,1.0047058265015771,0.9903450444917203,0.9281723531209483,0.8911310302674251,True,False,False,False
2020-02-19,1.0047058265015771,3600150000,0.11431393084377794,0.9961844572744858,0.9526719135301152,0.920334302969449,0.9243890554169186,False,False,False,False
2020-02-20,0.9961844572744858,4007320000,0.11467693926232825,0.989481891243704,0.9273633876136522,0.8830586707695591,0.8964523616830159,False,False,False,False
2020-02-21,0.989481891243704,3899270000,0.1192024111488858,0.9664864055126956,0.9336798741667292,0.8850932514418396,0.8905310463635682,False,False,False,False
2020-02-24,0.9664864055126956,4842960000,0.1540594007248658,0.969719984252408,0.9233916841553805,0.9579464891859302,0.8514115484408955,False,False,False,False
2020-02-25,0.969719984252408,5591510000,0.17662488844415805,0.9962214812944143,0.9443803325224328,0.9600921932990429,0.9213671716412897,False,False,False,False
2020-02-26,0.9962214812944143,5478110000,0.1749519512348341,0.9558367213346212,0.9916056719473492,1.0044057386912417,0.8796652537070133,False,False,True,False
2020-02-27,0.9558367213346212,7058840000,0.21384455433309296,0.9917616726423074,1.0082618270689814,1.0151673850864116,0.8327760544656162,False,True,True,False
2020-02-28,0.9917616726423074,8563850000,0.21378985484623172,1.0460392252438884,1.0595419433894564,1.0061437536811748,0.9176770856605129,True,True,True,False
2020-03-02,1.0460392252438884,6376400000,0.25571001244679104,0.9718920598143179,0.9785485222782768,0.8887882131750712,0.7721528818243304,False,False,False,False
2020-03-03,0.9718920598143179,6355940000,0.26568450449705194,1.0422025924211802,0.9896782614196721,0.9596653093025503,0.8421173548380654,True,False,False,False
2020-03-04,1.0422025924211802,5035480000,0.2966314840306016,0.9660779778411052,0.8774615669686787,0.8758066783382109,0.7661367615299095,False,False,False,False
2020-03-05,0.9660779778411052,5575550000,0.3107719706541095,0.9829460902002024,0.9531372976977057,0.8203337367804916,0.7967717613444713,False,False,False,False
2020-03-06,0.9829460902002024,6552140000,0.3131602478792033,0.9240303192402024,0.9222876021491269,0.9120735305496962,0.7754485477918296,False,False,False,False
2020-03-09,0.9240303192402024,8423050000,0.3769439331321077,1.0493963357800302,0.9031807060468365,0.8687703891413261,0.8146190143306538,True,False,False,False
2020-03-10,1.0493963357800302,7635960000,0.4079838079300102,0.951131589082065,0.9405980785711064,0.8775115101848222,0.8491098906055382,False,False,False,False
2020-03-11,0.951131589082065,7374110000,0.4261746172616944,0.9048873195252024,0.8704119822862939,0.8747783962821645,0.9030342382303804,False,False,False,False
2020-03-12,0.9048873195252024,8829380000,0.4985280148238418,1.0928711945304441,1.019571562177503,0.9712775735294121,1.060238486842106,True,True,False,True
2020-03-13,1.0928711945304441,8258670000,0.5784889772485776,0.8801594971634293,0.8845748094813022,0.8502039822649778,0.9374589637848486,False,False,False,False
2020-03-16,0.8801594971634293,7781540000,0.6659926256766266,1.059954822243549,1.009748001994862,0.9376689451119596,1.1007992020552109,True,True,False,True
2020-03-17,1.059954822243549,8358500000,0.6941748162060963,0.9481691766929332,0.9113273419553296,0.967633906507617,1.0219042460234304,False,False,False,True
2020-03-18,0.9481691766929332,8755780000,0.7024406421353899,1.0047078937492182,0.9329886159876571,1.0323005712856013,1.0301905675326304,True,False,True,True
2020-03-19,1.0047078937492182,7946710000,0.701007799413959,0.9566404774652506,1.015746724274609,1.0915916476784582,1.0487716807988743,False,True,True,True
2020-03-20,0.9566404774652506,9044690000,0.706440587766038,0.9707061416448294,1.074032938236468,1.1026282907866647,1.0797120941290803,False,True,True,True
2020-03-23,0.9707061416448294,7402180000,0.7080781431850679,1.0938276571019934,1.1755028157683027,1.1739742558326631,1.1905247161884334,True,True,True,True
2020-03-24,1.0938276571019934,7547350000,0.7704108400567765,1.011535019797085,1.038466410332893,1.0560856116665918,1.0866577045188024,True,True,True,True
2020-03-25,1.011535019797085,8285670000,0.7721560303947569,1.0624141608363362,1.0610326552376028,0.9979560180322836,1.1108516860831492,True,True,False,True
2020-03-26,1.0624141608363362,7753160000,0.7984450495288875,0.9663126836928292,0.9827076845863417,0.9607729071849797,1.0607398282175,False,False,False,True
2020-03-27,0.9663126836928292,6194330000,0.8019380808267794,1.0335160359949165,0.9720752163118196,0.9792167525093747,1.0866270308128767,True,False,False,True
2020-03-30,1.0335160359949165,5746220000,0.8105782412947984,0.9839872080406602,0.9620238707098394,1.0140978051891194,1.0835322559153298,False,False,True,True
2020-03-31,0.9839872080406602,6568290000,0.8108792177814771,0.9558576021728784,0.9628799925713557,1.0289484986013255,1.0769058148487771,False,False,True,True
2020-04-01,0.9558576021728784,5947900000,0.8168064599666139,1.022829386763813,1.0781946974296703,1.113126897389193,1.1331916616069626,True,True,True,True
2020-04-02,1.022829386763813,6454990000,0.8219580424925783,0.98486287546005,1.052439748308204,1.1040484387985283,1.137583600459061,False,True,True,True
2020-04-03,0.98486287546005,6087190000,0.8221763233849881,1.070331304120708,1.1050087396781392,1.109689992566251,1.134414240652563,True,True,True,True
2020-04-06,1.070331304120708,6391860000,0.8492908527511128,0.9983969545891398,1.0473555382027873,1.0684691854877462,1.027360643921192,False,True,True,True
2020-04-07,0.9983969545891398,7040720000,0.8459254773937833,1.0340564260493872,1.0384370969500756,1.0466080822438064,1.0526056531335906,True,True,True,True
2020-04-08,1.0340564260493872,5856370000,0.8530948878878527,1.0144873780900223,1.0349384359158973,1.0180255856406228,1.0173892173761265,True,True,True,True
2020-04-09,1.0144873780900223,7880140000,0.8452565580818919,0.9898954054383436,0.9976844384225507,1.0303747195159545,1.0168182893520012,False,False,True,True
2020-04-13,0.9898954054383436,5274310000,0.8454165552786186,1.0305725241976658,1.0137310211722788,1.0222803199559682,1.0423119679319826,True,True,True,True
2020-04-14,1.0305725241976658,5567400000,0.8391253534611406,0.9779695438606356,1.0100138436997113,0.9615257584168994,1.0060891196952981,False,True,False,True
2020-04-15,0.9779695438606356,5203390000,0.8376266177316637,1.0058167107381006,1.0142992641986663,1.0057304840193149,1.0561012589100944,True,True,True,True
2020-04-16,1.0058167107381006,5179990000,0.8278337491569373,1.026793591827258,0.9774999553499671,0.9993748995374259,1.0403207658373672,True,False,False,True
2020-04-17,1.026793591827258,5792140000,0.8264382800854264,0.982119002560392,0.9738220805966828,0.9868432038294557,0.9847454914839143,False,False,False,False
2020-04-20,0.982119002560392,5220160000,0.8265868819049585,0.9693251533742332,0.9910171580781819,1.019595063687499,1.0069354907267036,False,False,True,True
2020-04-21,0.9693251533742332,5075830000,0.8006156238402841,1.022930248194814,1.0366080042096646,1.0463465080246734,1.0481918905487186,True,True,True,True
2020-04-22,1.022930248194814,5049660000,0.790356144625294,0.9994605813575488,1.0282819694853373,1.05008377064348,1.0175436089607799,False,True,True,True
2020-04-23,0.9994605813575488,5756520000,0.7765558986789451,1.0139180784902422,1.0234434198298665,1.040971477589535,1.0298055615126174,True,True,True,True
2020-04-24,1.0139180784902422,5374480000,0.7205344604428104,1.0147140731966977,1.0362282056163064,0.9978743205228539,1.032805262378646,True,True,False,True
2020-04-27,1.0147140731966977,5194260000,0.6721441766881006,0.9947576498707652,1.0117944192768407,0.987583724743615,1.0179643422917655,False,True,False,True
2020-04-28,0.9947576498707652,5672880000,0.5636372002147169,1.0265838743587148,0.9885869546237154,1.0017636437928472,1.0023503609358142,True,False,True,True
2020-04-29,1.0265838743587148,6620140000,0.5441992511225139,0.9907875802429656,0.9670795472714842,0.9690118421097396,0.9593435640633984,False,False,False,False
2020-04-30,0.9907875802429656,6523120000,0.5185409159334993,0.9719409565208434,0.9848957743190396,0.9892735619396861,0.979422681403502,False,False,False,False
2020-05-01,0.9719409565208434,4753160000,0.5284041590917558,1.004249817183675,1.0062563809079703,1.035005352014159,1.0116543199409336,True,True,True,True
2020-05-04,1.004249817183675,4723140000,0.5074278939761485,1.0090405735311707,1.0135256829678407,1.0307625741362207,1.039106636554873,True,True,True,True
2020-05-05,1.0090405735311707,5129590000,0.495292912507491,0.993020596561197,1.0213914183319155,1.0005856842046548,1.0189998744962419,False,True,True,True
2020-05-06,0.993020596561197,4861920000,0.4262277881191999,1.011504623615899,1.028707142907296,0.99002253881099,1.0432485377858602,True,True,False,True
2020-05-07,1.011504623615899,5164640000,0.4262240053267822,1.0168715010117348,0.9961578375601748,0.9900423089070837,1.0233653455690184,True,False,False,True
2020-05-08,1.0168715010117348,4857160000,0.3923963033830658,1.0001331148883883,0.962523039115298,0.9774387330193187,1.0087548638132295,True,False,False,True
2020-05-11,1.0001331148883883,4807320000,0.3761539721594724,0.9794996228913484,0.9734863609527028,1.0080950382057134,1.0210157020534505,False,False,True,True
2020-05-12,0.9794996228913484,5107710000,0.3731675437751206,0.9825373155129402,0.9977631597285129,1.0184034117040404,1.0578407871447886,False,False,True,True
2020-05-13,0.9825373155129402,6143130000,0.3738400731092657,1.0115248226950355,1.0474858156028368,1.0537624113475177,1.0743723404255316,True,True,True,True
2020-05-14,1.0115248226950355,5641920000,0.3464225851871669,1.003926380368098,1.0246941279579316,1.0336581945661698,1.067242769500438,True,True,True,True
2020-05-15,1.003926380368098,5477040000,0.3422908012969957,1.0315012047351328,1.0376820197646401,1.032038970562559,1.0670566050913157,True,True,True,True
2020-05-18,1.0315012047351328,6364290000,0.34582899264715616,0.9895155911994612,0.9981719145133062,1.0128169104678206,1.0429633942808012,False,False,True,True
2020-05-19,0.9895155911994612,4969330000,0.2899008162893679,1.0166510431278095,1.011122363100166,1.0387247086837226,1.068400309277645,True,True,True,True
2020-05-20,1.0166510431278095,4992970000,0.2920584776127786,0.9922264361743298,1.0067842011569486,1.019558421192552,1.047361531291118,False,True,True,True
2020-05-21,0.9922264361743298,4966940000,0.2793766994573977,1.0023537312066093,1.0297167043693256,1.0324909869730814,1.0832352611997247,True,True,True,True
2020-05-22,1.0023537312066093,3952800000,0.27704711864063103,1.012289160703108,1.0251332284423693,1.0339305351130965,1.0937048503611972,True,True,True,True
2020-05-26,1.012289160703108,5837060000,0.2760956309982612,1.0148273430109935,1.0175615104102254,1.0297649886187776,1.0720008556807508,True,True,True,True
2020-05-27,1.0148273430109935,6371230000,0.2659256364166727,0.9978920533705736,1.0064555865526181,1.028569264161943,1.0507257594371782,False,True,True,True
2020-05-28,0.9978920533705736,5402670000,0.2561810256998945,1.0048123100078226,1.0168628887722668,1.027269756710994,0.9908803754790033,True,True,True,False
2020-05-29,1.0048123100078226,7275080000,0.2561001267534864,1.0037512605483674,1.0258055191488382,1.0491474258534772,0.9990145550223203,True,True,True,False
2020-06-01,1.0037512605483674,4673410000,0.2459436407461715,1.00821080396501,1.0185291239736494,1.0578126994204329,1.0035539789182943,True,True,True,True
2020-06-02,1.00821080396501,5187230000,0.2390002785773239,1.0136489635876162,1.036714251400601,1.04101505443356,1.0142559448458528,True,True,True,True
2020-06-03,1.0136489635876162,5989560000,0.21832088428593008,0.9966313038967359,1.0350703039191511,1.021541082401765,0.9969963527140099,False,True,True,False
2020-06-04,0.9966313038967359,6428130000,0.21225289974199632,1.026211704981766,1.0304689382620849,0.9645766061014991,1.00096068886854,True,True,False,True
2020-06-05,1.026211704981766,8617590000,0.22164367037336208,1.0120415913936749,0.9988133741190321,0.9522156089832903,0.9698834977598131,True,False,False,False
2020-06-08,1.0120415913936749,8437380000,0.22101794453981555,0.9922008173518666,0.9287555028941437,0.9487066845275479,0.9645680131419786,False,False,False,False
2020-06-09,0.9922008173518666,6382620000,0.2215683201765787,0.9946869212205116,0.9482816680074084,0.9742951752006436,0.9763374678066089,False,False,False,False
2020-06-10,0.9946869212205116,6570840000,0.2215932320481016,0.9410558784253984,0.9612712921689958,0.975972841317309,0.9561743371764247,False,False,False,False
2020-06-11,0.9410558784253984,7018890000,0.2766559327346261,1.0130608573998199,1.0408514040171877,1.0377202624829285,1.0272009593284692,True,True,True,True
2020-06-12,1.0130608573998199,5832250000,0.2771462618060091,1.0083122075684492,1.0237331939197254,1.0185545044734012,0.9893927287912113,True,True,True,False
2020-06-15,1.0083122075684492,5740660000,0.2630176278518424,1.0189624305825036,1.0158971365588487,1.016718896233275,0.9956466302961916,True,True,True,False
2020-06-16,1.0189624305825036,5829240000,0.2671434828509185,0.996399700455078,0.9913592810921869,1.0020961744017103,0.992175348989036,False,False,True,False
2020-06-17,0.996399700455078,4549390000,0.2672939008083354,1.000594188515139,1.0014035696276524,0.9797140829101746,1.0007612036653404,True,True,False,True
2020-06-18,1.000594188515139,4429030000,0.265764414221118,0.9943505363780516,1.0051198264073904,0.9898630647056176,1.0047089563257945,False,True,False,True
