Date,Volume,Adj Close(dividends and splits),30D avg price,30D annualised volatility,Annualised
2017-07-13,3067670000,2447.83,2432.9400000000014,138.71070813642555,0.0742532759561154
2017-07-14,2736640000,2459.27,2433.913666666668,157.94211593116057,0.07230656689252726
2017-07-17,2793170000,2459.14,2434.582666666668,173.57366285196156,0.07163379332180848
2017-07-18,2962130000,2460.61,2435.3996666666676,189.26269322526525,0.07149640408885108
2017-07-19,3059760000,2473.83,2436.883000000001,218.5413288744052,0.07230169760495185
2017-07-20,3182780000,2473.45,2438.226666666668,242.46080835093937,0.0722766980067266
2017-07-21,3059570000,2472.54,2439.5183333333343,261.5578388596872,0.07232231720246739
2017-07-24,3010240000,2469.91,2440.789666666668,274.7647812320606,0.07236385362081854
2017-07-25,4108060000,2477.13,2442.381000000001,291.8595879244562,0.07254087878716309
2017-07-26,3557020000,2477.83,2443.6303333333344,309.2878540241792,0.07161888943288838
2017-07-27,3995520000,2475.42,2444.8803333333344,322.1023355673118,0.07161467173107888
2017-07-28,3294770000,2472.1,2446.2016666666677,329.23019085800775,0.07136085352902256
2017-07-31,3469210000,2470.3,2447.4400000000014,334.00426869044,0.07145370498873989
2017-08-01,3460860000,2476.35,2448.2030000000013,344.0274405835533,0.06778650474230714
2017-08-02,3478580000,2477.57,2449.554333333335,352.5453038356067,0.06444123448292081
2017-08-03,3645020000,2472.16,2450.7726666666686,355.88219875061907,0.0648532177542446
2017-08-04,3235140000,2476.83,2452.1836666666686,360.18363536509696,0.06490750667197134
2017-08-07,2931780000,2480.91,2453.6040000000016,367.0178301334311,0.06491929754901522
2017-08-08,3344640000,2474.92,2454.7990000000013,369.3813381784105,0.06549762448400837
2017-08-09,3308060000,2474.02,2456.6203333333347,357.6128406801146,0.0603431172877664
2017-08-10,3621070000,2438.21,2456.5376666666684,358.6435772914447,0.07024842947123364
2017-08-11,3159930000,2441.32,2457.2583333333355,344.54342282763673,0.06543870692486115
2017-08-14,2822550000,2465.84,2458.672666666668,329.95883123764855,0.07122021963835386
2017-08-15,2913100000,2464.61,2459.859333333335,318.06643985178846,0.0710952164968497
2017-08-16,2953650000,2468.11,2461.0450000000023,308.06789400590463,0.07109139636506641
2017-08-17,3142620000,2430.01,2461.7203333333355,283.3593796333535,0.08002117516669872
2017-08-18,3415680000,2425.55,2461.732666666669,282.94649855184724,0.07809258905647656
2017-08-21,2788150000,2428.37,2461.7640000000024,281.9676506170071,0.07811935659448911
2017-08-22,2777490000,2452.51,2462.6633333333357,261.9740247718554,0.0831752117814713
2017-08-23,2785290000,2444.04,2462.6896666666685,261.4748433841217,0.081215125493467
2017-08-24,2846590000,2438.97,2462.3943333333355,267.0516655707846,0.08123946030141199
2017-08-25,2588780000,2443.05,2461.8536666666687,272.77694277368363,0.08016308595669046
2017-08-28,2677700000,2444.24,2461.3570000000022,277.44342336956964,0.08018744855813799
2017-08-29,2737580000,2446.3,2460.8800000000024,280.85716968863153,0.08021151192151958
2017-08-30,2633660000,2457.59,2460.338666666669,278.282478078496,0.07978457801922553
2017-08-31,3348110000,2471.65,2460.2786666666684,277.59357868950536,0.08161467110794703
2017-09-01,2710730000,2476.55,2460.4123333333355,279.3703147683816,0.08180952188681002
2017-09-05,3490260000,2457.85,2460.010333333336,277.99072013535044,0.08469805379235383
2017-09-06,3374410000,2465.54,2459.624000000002,273.7861336908255,0.08476492320912384
2017-09-07,3353930000,2465.1,2459.1996666666687,268.87212766126316,0.08475536465483298
2017-09-08,3302490000,2461.43,2458.7333333333354,264.56098343975754,0.0848116660436287
2017-09-11,3291760000,2488.11,2459.2670000000016,275.4356204369876,0.0905119224994689
2017-09-12,3230920000,2496.48,2460.1396666666683,294.35010725323565,0.09091128423901089
2017-09-13,3368050000,2498.37,2460.8736666666678,311.31744665488264,0.09070663975210137
2017-09-14,3414460000,2495.62,2461.475333333334,323.8716964861537,0.09079641708576891
2017-09-15,4853170000,2500.23,2462.4110000000005,341.6486839672356,0.09060595225340004
2017-09-18,3194300000,2503.87,2463.3123333333338,360.0577673594263,0.09055245075332863
2017-09-19,3249100000,2506.65,2464.1703333333335,378.2581083917848,0.09050039244753241
2017-09-20,3530010000,2508.24,2465.2810000000004,398.2837768103771,0.09011881430629377
2017-09-21,2930860000,2500.6,2466.1670000000004,410.6110670342781,0.09066588473879543
2017-09-22,2865960000,2502.22,2468.300666666667,414.62977003752906,0.078989628152544
2017-09-25,3297890000,2496.66,2470.1453333333334,414.3594496935487,0.07948485543016097
2017-09-26,3043110000,2496.84,2471.1786666666667,421.2441312375347,0.07445895580366148
2017-09-27,3456030000,2507.04,2472.593,433.27291316372003,0.07514567606310756
2017-09-28,3168620000,2510.06,2473.991333333333,446.36237859636555,0.0751273342673713
2017-09-29,3211920000,2519.36,2476.9696666666664,444.9765024234033,0.0582750610453464
2017-10-02,3199730000,2529.12,2480.4219999999996,442.21558260103524,0.05803044705723596
2017-10-03,3068850000,2534.58,2483.9623333333334,440.7162746085389,0.05806667849124291
2017-10-04,3017120000,2537.74,2486.8033333333337,456.7946017858491,0.052166780755096974
2017-10-05,3045120000,2552.07,2490.404333333334,475.821132143674,0.05186319287022118
2017-10-06,2884570000,2549.33,2494.0830000000005,479.64785031924,0.05135113491752889
2017-10-09,2483970000,2544.73,2497.4723333333336,476.15786371097613,0.05222001078925695
2017-10-10,2960500000,2550.64,2501.0190000000002,472.6387067211517,0.052222696384013764
2017-10-11,2976090000,2555.24,2504.6503333333335,468.48512187616,0.05220359940062653
2017-10-12,3151510000,2550.93,2507.7616666666668,465.10379244297616,0.05208740654568143
2017-10-13,3149440000,2553.17,2510.4790000000003,470.0874497675709,0.050335606692329574
2017-10-16,2916020000,2557.64,2513.1820000000002,477.9135994688317,0.050304259607818175
2017-10-17,2889390000,2559.36,2516.565666666667,466.19963221484375,0.04318751380972979
2017-10-18,2998090000,2561.26,2519.7563333333333,457.6264273611467,0.04288788760886977
2017-10-19,2990710000,2562.1,2522.989666666667,443.07818410098247,0.04276379592279648
2017-10-20,3384650000,2575.21,2526.782333333334,428.1758413211246,0.043314802149879233
2017-10-23,3211710000,2564.98,2529.344666666667,425.8003225473172,0.03630118702244012
2017-10-24,3427330000,2569.13,2531.766333333334,429.12253366048446,0.035667544123673414
2017-10-25,3874510000,2557.15,2533.725666666667,423.14615839792134,0.03921703843808424
2017-10-26,3869050000,2560.4,2535.8850000000007,414.0075718198414,0.038830022599582806
2017-10-27,3887110000,2581.07,2538.5796666666674,419.7664802195223,0.04405046227888329
2017-10-30,3658870000,2572.83,2540.8783333333345,417.7932476716501,0.0457205172638861
2017-10-31,3827230000,2575.26,2543.1653333333347,416.2680766277136,0.04571673256570145
2017-11-01,3813180000,2579.36,2545.536000000001,415.4497304185602,0.04575180162548538
2017-11-02,4048270000,2579.85,2548.177666666668,404.3072913634914,0.04424050635594758
2017-11-03,3567710000,2587.84,2551.0316666666677,395.7994519084923,0.04461766496406017
2017-11-06,3539080000,2591.13,2554.1806666666675,377.2996268695357,0.04347393467187015
2017-11-07,3809650000,2590.64,2557.3073333333346,350.4088126667386,0.043541574446849744
2017-11-08,3899360000,2594.38,2560.218666666668,332.5095714339736,0.04270334758801481
2017-11-09,3831610000,2584.62,2562.704000000001,303.75018005619614,0.04500764849032423
2017-11-10,3486910000,2582.3,2564.8020000000015,279.5143991208622,0.04456078321934501
2017-11-13,3402930000,2584.84,2566.659333333335,263.9211453707877,0.04362067304269676
2017-11-14,3641760000,2578.87,2568.135666666668,247.86978684180372,0.0442667964303495
2017-11-15,3558890000,2564.62,2569.0316666666677,230.88786525968357,0.04760783323619143
2017-11-16,3312710000,2585.64,2570.1506666666673,229.9558858324821,0.05055228117381188
2017-11-17,3300160000,2578.85,2571.1346666666673,222.5262847365608,0.05115301010682705
2017-11-20,3003540000,2582.14,2572.3816666666676,210.01561217837383,0.050783044675897546
2017-11-21,3332720000,2599.03,2573.9946666666674,213.28740986179767,0.053503734704270736
2017-11-22,2762950000,2597.08,2575.389333333334,215.77529031787114,0.053529853054717774
2017-11-24,1349780000,2602.42,2577.1056666666677,216.6599382825305,0.05327119026968276
2017-11-27,3006860000,2601.42,2578.714000000001,215.46684038354118,0.053354278920053656
2017-11-28,3488420000,2627.04,2581.027333333334,247.92241371467213,0.05962600298318207
2017-11-29,4078280000,2626.07,2583.251000000001,271.52691805603087,0.0597368235225552
2017-11-30,4938490000,2647.58,2586.1283333333345,321.443555714509,0.06339297305685307
2017-12-01,3942320000,2642.22,2588.799000000001,351.8374340536006,0.06400982824418518
2017-12-04,4023150000,2639.44,2590.940000000001,378.5164265374271,0.06308151925081788
2017-12-05,3539040000,2629.57,2593.093000000001,386.235041587876,0.06293079966968591
2017-12-06,3229000000,2629.27,2595.097666666668,393.0812418633985,0.06294421781277387
2017-12-07,3292400000,2636.98,2597.758666666668,394.203499632872,0.061058846489248336
2017-12-08,3106150000,2651.5,2600.795333333335,407.3836777392077,0.062421357817911895
2017-12-11,3091950000,2659.99,2603.4260000000013,437.29276369583,0.05925927456127009
2017-12-12,3555680000,2664.11,2606.468666666668,461.16927017884575,0.057914688951214925
2017-12-13,3542370000,2662.85,2609.388333333335,479.18102277349846,0.05810786367259497
2017-12-14,3430030000,2652.01,2611.8100000000018,485.83521983038287,0.059996930448255596
2017-12-15,5723920000,2675.81,2615.008666666668,509.98575975255983,0.06429891815752664
2017-12-18,3724660000,2690.16,2618.4193333333346,547.4628550914476,0.06520086648234544
2017-12-19,3368590000,2681.47,2621.430666666668,570.4604242503714,0.06651119341702223
2017-12-20,3241030000,2679.25,2624.384333333335,586.4832590855757,0.06664870300997264
2017-12-21,3273390000,2684.57,2627.390666666668,604.3676068318349,0.06668935118468523
2017-12-22,2399830000,2683.34,2630.681333333335,611.3448727067906,0.06524738763870427
2017-12-26,1968780000,2680.5,2633.954666666668,610.0621691824867,0.06529519528436148
2017-12-27,2202080000,2682.62,2637.2140000000013,607.4740248240394,0.06530449337812796
2017-12-28,2153330000,2687.54,2640.8363333333346,598.3583106087341,0.06444227328483952
2017-12-29,2443490000,2673.61,2644.469333333335,559.86425654801,0.06413001420759734
2018-01-02,3367250000,2695.81,2648.1416666666682,550.2391495679843,0.06422949615978722
2018-01-03,3538660000,2713.06,2652.6153333333345,540.7822192343763,0.06463876088192919
2018-01-04,3695260000,2723.99,2657.343666666668,536.4006689150109,0.06497311380084274
2018-01-05,3236620000,2743.15,2662.147666666668,562.2631943543663,0.06530090874080266
2018-01-08,3242650000,2747.71,2667.168666666668,579.9945984100937,0.06485217465570249
2018-01-09,3453480000,2751.29,2672.131000000001,595.8484360872679,0.06487206127454258
2018-01-10,3576350000,2748.23,2677.0246666666676,596.377392092186,0.06512510494355706
2018-01-11,3641320000,2767.56,2681.708666666668,632.0298385623566,0.06257834529057517
2018-01-12,3573970000,2786.24,2687.0476666666677,678.2924673650674,0.06387529990999075
2018-01-16,4325970000,2776.42,2691.3423333333344,714.9437005093356,0.06300029012049724
2018-01-17,3778050000,2802.56,2696.687000000001,768.2546190074335,0.06594798106117633
2018-01-18,3681470000,2798.03,2701.9733333333343,802.3082118746056,0.06619278836954198
2018-01-19,3639430000,2810.3,2707.9976666666676,831.0561290318627,0.0642796813380745
2018-01-22,3471780000,2832.97,2714.7876666666675,872.0621049072219,0.06604045271878642
2018-01-23,3519650000,2839.13,2721.5260000000007,911.2623677424024,0.06603374380507436
2018-01-24,4014070000,2837.54,2727.727333333334,945.8959568184841,0.0659532653081512
2018-01-25,3835150000,2839.25,2733.702666666667,976.5326850444055,0.06606470002956723
2018-01-26,3443230000,2872.87,2740.661333333334,1033.056044414872,0.07169829570436188
2018-01-29,3573830000,2853.53,2747.0173333333337,1055.8225594888318,0.07613224102910979
